transactionId,accountId,merchantId,amount,timestamp,channel,isFraud
TXN-012032,ACC-195,MER-511,4078.55,2025-06-02T12:00:30Z,POS,false
TXN-012033,ACC-314,MER-484,2411.44,2025-02-13T11:51:43Z,Mobile App,false
TXN-012034,ACC-327,MER-177,2155.87,2026-01-16T17:50:27Z,POS,false
TXN-012035,ACC-547,MER-395,2830.81,2025-09-19T16:15:54Z,UPI,false
TXN-012036,ACC-535,MER-193,2852.67,2025-07-26T08:46:53Z,Branch,false
TXN-012037,ACC-614,MER-115,4948.77,2025-11-10T12:57:29Z,Branch,false
TXN-012038,ACC-331,MER-585,3211.59,2025-07-21T01:42:48Z,POS,false
TXN-012039,ACC-018,MER-232,894.93,2025-04-26T19:25:50Z,POS,false
TXN-012040,ACC-650,MER-523,4995.51,2026-03-16T20:57:23Z,Mobile App,false
TXN-012041,ACC-782,MER-262,4115.77,2025-04-10T14:34:39Z,POS,false
TXN-012042,ACC-518,MER-578,515.19,2025-10-23T03:44:11Z,POS,false
TXN-012043,ACC-307,MER-339,4453.24,2026-01-10T16:14:22Z,ATM,false
TXN-012044,ACC-470,MER-189,118.16,2026-01-30T06:08:58Z,UPI,false
TXN-012045,ACC-206,MER-274,839.94,2025-09-06T17:03:55Z,Mobile App,false
TXN-012046,ACC-297,MER-538,2934.99,2025-10-29T00:29:49Z,Mobile App,false
TXN-012047,ACC-405,MER-505,66.31,2026-01-19T23:06:24Z,Branch,false
TXN-012048,ACC-130,MER-275,155.36,2026-03-11T14:54:25Z,ATM,false
TXN-012049,ACC-221,MER-054,155.59,2025-12-31T02:38:43Z,ATM,false
TXN-012050,ACC-237,MER-534,1610.94,2026-04-12T20:46:50Z,ATM,false
TXN-012051,ACC-325,MER-506,124.53,2025-11-07T20:39:22Z,Branch,false
TXN-012052,ACC-162,MER-069,2708.01,2025-02-28T12:35:36Z,POS,false
TXN-012053,ACC-464,MER-503,1161.68,2026-01-08T23:56:21Z,POS,false
TXN-012054,ACC-247,MER-416,1135.04,2025-10-25T02:59:17Z,UPI,false
TXN-012055,ACC-044,MER-226,1963.77,2026-02-13T21:57:56Z,POS,false
TXN-012056,ACC-246,MER-419,2679.02,2026-03-31T08:08:39Z,UPI,false
TXN-012057,ACC-671,MER-193,4841.55,2025-02-27T09:36:44Z,UPI,false
TXN-012058,ACC-345,MER-452,540.66,2025-06-11T06:36:20Z,Mobile App,false
TXN-012059,ACC-053,MER-199,141.87,2025-08-28T16:41:10Z,POS,false
TXN-012060,ACC-084,MER-330,2766.66,2026-03-27T04:58:38Z,Branch,false
TXN-012061,ACC-314,MER-534,744.42,2025-12-19T04:14:06Z,POS,false
TXN-012062,ACC-660,MER-550,3684.41,2026-06-15T17:04:53Z,ATM,false
TXN-012063,ACC-774,MER-100,4991.02,2026-05-24T19:27:14Z,ATM,false
TXN-012064,ACC-688,MER-019,3728.59,2025-03-09T07:57:15Z,POS,false
TXN-012065,ACC-724,MER-504,1198.82,2025-05-01T00:45:53Z,Mobile App,false
TXN-012066,ACC-548,MER-215,3510.13,2025-10-21T04:57:25Z,ATM,false
TXN-012067,ACC-146,MER-516,2346.19,2025-06-30T23:15:47Z,Mobile App,false
TXN-012068,ACC-066,MER-016,2967.62,2025-02-15T12:29:52Z,POS,false
TXN-012069,ACC-534,MER-115,2032.71,2025-07-14T01:38:02Z,Branch,false
TXN-012070,ACC-177,MER-571,2747.03,2025-10-14T19:53:09Z,Branch,false
TXN-012071,ACC-658,MER-064,516.56,2026-04-15T16:44:10Z,Branch,false
TXN-012072,ACC-484,MER-111,2846.62,2026-05-16T07:43:50Z,Branch,false
TXN-012073,ACC-669,MER-246,4261.32,2026-06-05T23:27:26Z,Branch,false
TXN-012074,ACC-431,MER-539,232.85,2026-05-15T01:09:56Z,Branch,false
TXN-012075,ACC-738,MER-215,2815.37,2026-03-15T23:32:19Z,Branch,false
TXN-012076,ACC-445,MER-394,890.35,2025-02-22T22:33:04Z,ATM,false
TXN-012077,ACC-468,MER-289,337.19,2025-06-12T07:49:55Z,UPI,false
TXN-012078,ACC-700,MER-074,3284.02,2025-10-21T14:03:43Z,Branch,false
TXN-012079,ACC-219,MER-348,231.99,2025-04-12T05:41:50Z,Mobile App,false
TXN-012080,ACC-733,MER-281,2469.98,2025-06-21T07:44:03Z,Mobile App,false
TXN-012081,ACC-098,MER-134,1316.95,2025-12-13T18:15:48Z,POS,false
TXN-012082,ACC-523,MER-544,883.99,2026-03-02T01:29:17Z,ATM,false
TXN-012083,ACC-657,MER-222,1763.37,2025-01-25T03:08:37Z,Branch,false
TXN-012084,ACC-696,MER-065,4026.14,2025-03-26T22:52:10Z,POS,false
TXN-012085,ACC-727,MER-496,1116.93,2025-04-19T12:36:23Z,Branch,false
TXN-012086,ACC-178,MER-178,249.29,2025-10-14T07:03:18Z,UPI,false
TXN-012087,ACC-703,MER-011,3075.09,2025-10-08T05:07:55Z,Mobile App,false
TXN-012088,ACC-475,MER-291,3311.73,2026-04-06T18:16:45Z,UPI,false
TXN-012089,ACC-420,MER-136,637.1,2026-02-21T15:06:45Z,Branch,false
TXN-012090,ACC-493,MER-251,2051.12,2026-05-02T20:38:12Z,UPI,false
TXN-012091,ACC-611,MER-273,319.9,2025-07-13T06:50:21Z,POS,false
TXN-012092,ACC-603,MER-534,3829.92,2026-05-17T00:13:39Z,Mobile App,false
TXN-012093,ACC-139,MER-586,3164.51,2025-11-03T03:37:27Z,Branch,false
TXN-012094,ACC-378,MER-109,1814.72,2026-01-18T03:51:39Z,Branch,false
TXN-012095,ACC-774,MER-164,1214.89,2026-06-16T09:32:24Z,Branch,false
TXN-012096,ACC-403,MER-429,1413.05,2026-05-26T09:40:28Z,POS,false
TXN-012097,ACC-648,MER-442,4544.88,2025-01-07T00:58:00Z,ATM,false
TXN-012098,ACC-247,MER-367,96.59,2025-02-06T11:33:48Z,Mobile App,false
TXN-012099,ACC-329,MER-138,2241.45,2025-09-29T07:48:54Z,Mobile App,false
TXN-012100,ACC-640,MER-403,168.91,2025-10-08T23:17:19Z,UPI,false
TXN-012101,ACC-352,MER-419,3041.88,2025-06-06T22:38:33Z,UPI,false
TXN-012102,ACC-657,MER-425,4501.89,2025-04-13T17:33:50Z,ATM,false
TXN-012103,ACC-603,MER-126,3040.74,2026-05-08T19:01:01Z,POS,false
TXN-012104,ACC-709,MER-497,4502.77,2025-07-18T03:49:24Z,ATM,false
TXN-012105,ACC-254,MER-596,3867.16,2025-07-10T01:34:58Z,Branch,false
TXN-012106,ACC-226,MER-039,2181.85,2025-12-12T12:58:58Z,Branch,false
TXN-012107,ACC-661,MER-064,1983.01,2026-01-05T20:54:49Z,UPI,false
TXN-012108,ACC-746,MER-049,4683.49,2026-03-03T08:37:26Z,Branch,false
TXN-012109,ACC-692,MER-068,2057.93,2026-03-31T17:24:43Z,UPI,false
TXN-012110,ACC-206,MER-274,3249.67,2025-09-22T14:10:03Z,Branch,false
TXN-012111,ACC-500,MER-169,1320.53,2025-08-01T15:35:44Z,ATM,false
TXN-012112,ACC-036,MER-454,4389.11,2026-02-03T05:14:18Z,POS,false
TXN-012113,ACC-183,MER-474,593.41,2026-06-05T07:39:51Z,Mobile App,false
TXN-012114,ACC-197,MER-450,4220.71,2025-11-07T12:45:39Z,POS,false
TXN-012115,ACC-571,MER-429,4124.94,2025-03-29T07:47:32Z,POS,false
TXN-012116,ACC-227,MER-423,1383.07,2025-06-29T13:06:31Z,Branch,false
TXN-012117,ACC-086,MER-473,1574.66,2025-01-09T15:58:54Z,UPI,false
TXN-012118,ACC-526,MER-489,3448.66,2025-02-16T06:23:02Z,ATM,false
TXN-012119,ACC-378,MER-111,4628.24,2025-05-13T21:31:21Z,UPI,false
TXN-012120,ACC-114,MER-404,227.35,2025-07-14T01:36:44Z,ATM,false
TXN-012121,ACC-269,MER-299,346.38,2025-03-30T21:03:55Z,Mobile App,false
TXN-012122,ACC-176,MER-179,167.7,2025-04-15T13:45:25Z,Mobile App,false
TXN-012123,ACC-422,MER-026,3161.25,2025-04-19T10:47:35Z,ATM,false
TXN-012124,ACC-541,MER-194,2293.51,2026-04-09T16:03:45Z,UPI,false
TXN-012125,ACC-499,MER-179,4656.85,2025-04-26T08:32:26Z,UPI,false
TXN-012126,ACC-201,MER-228,3325.3,2025-01-10T10:57:28Z,ATM,false
TXN-012127,ACC-209,MER-175,2714.47,2025-04-04T03:38:04Z,ATM,false
TXN-012128,ACC-275,MER-009,205.04,2025-04-12T08:08:34Z,POS,false
TXN-012129,ACC-097,MER-495,4795.34,2025-11-11T15:53:10Z,Mobile App,false
TXN-012130,ACC-023,MER-411,1344.99,2026-06-16T14:22:11Z,UPI,false
TXN-012131,ACC-516,MER-162,1253.96,2026-04-19T03:02:15Z,Mobile App,false
TXN-012132,ACC-652,MER-174,2959.94,2025-05-16T20:12:27Z,Branch,false
TXN-012133,ACC-411,MER-600,3536.86,2025-07-28T09:20:07Z,POS,false
TXN-012134,ACC-048,MER-572,933.07,2025-05-12T23:19:44Z,Branch,false
TXN-012135,ACC-740,MER-136,2286.51,2026-06-13T09:36:02Z,UPI,false
TXN-012136,ACC-503,MER-166,4326.02,2025-06-16T02:37:00Z,UPI,false
TXN-012137,ACC-539,MER-194,3490.98,2025-09-03T16:32:08Z,ATM,false
TXN-012138,ACC-455,MER-273,262.69,2025-10-26T17:29:18Z,UPI,false
TXN-012139,ACC-274,MER-037,4569.75,2026-02-21T13:33:36Z,POS,false
TXN-012140,ACC-427,MER-300,992.19,2025-11-16T12:03:36Z,POS,false
TXN-012141,ACC-638,MER-233,589.23,2026-02-07T16:54:53Z,ATM,false
TXN-012142,ACC-780,MER-545,4446.78,2025-12-15T22:26:37Z,UPI,false
TXN-012143,ACC-051,MER-400,3152.38,2025-08-25T08:21:22Z,POS,false
TXN-012144,ACC-463,MER-244,1318.43,2025-09-13T10:19:07Z,POS,false
TXN-012145,ACC-121,MER-223,4197.76,2025-12-05T16:04:56Z,Branch,false
TXN-012146,ACC-074,MER-427,917.49,2025-06-23T11:17:38Z,Mobile App,false
TXN-012147,ACC-678,MER-566,338.97,2025-06-18T20:39:43Z,ATM,false
TXN-012148,ACC-722,MER-269,3075.97,2025-01-12T16:25:06Z,POS,false
TXN-012149,ACC-365,MER-152,1401.91,2025-02-16T02:28:08Z,POS,false
TXN-012150,ACC-171,MER-424,3413.42,2026-05-19T15:07:58Z,UPI,false
TXN-012151,ACC-626,MER-013,3225.3,2025-03-30T07:05:27Z,ATM,false
TXN-012152,ACC-124,MER-562,3851.53,2025-06-27T11:30:19Z,UPI,false
TXN-012153,ACC-347,MER-298,3587.69,2025-05-13T23:09:27Z,ATM,false
TXN-012154,ACC-009,MER-163,4388.76,2025-12-21T00:55:57Z,UPI,false
TXN-012155,ACC-571,MER-429,2925.25,2026-01-06T17:07:27Z,Mobile App,false
TXN-012156,ACC-322,MER-501,144.43,2025-05-29T00:52:48Z,Mobile App,false
TXN-012157,ACC-790,MER-239,2597.67,2025-02-15T13:07:02Z,Mobile App,false
TXN-012158,ACC-009,MER-039,1090.28,2025-03-11T08:04:26Z,Mobile App,false
TXN-012159,ACC-063,MER-573,245.81,2025-05-15T17:14:40Z,UPI,false
TXN-012160,ACC-173,MER-116,3864.72,2025-06-03T05:57:02Z,UPI,false
TXN-012161,ACC-543,MER-493,2558.94,2025-08-14T11:17:47Z,Mobile App,false
TXN-012162,ACC-477,MER-516,2903.06,2025-10-13T01:17:18Z,POS,false
TXN-012163,ACC-057,MER-081,4364.08,2025-05-17T20:18:36Z,POS,false
TXN-012164,ACC-143,MER-364,4612.14,2025-10-14T01:35:46Z,ATM,false
TXN-012165,ACC-523,MER-494,247.89,2026-03-28T09:18:50Z,Mobile App,false
TXN-012166,ACC-325,MER-310,795.48,2025-02-09T19:45:11Z,POS,false
TXN-012167,ACC-563,MER-205,4728.92,2025-06-26T03:39:03Z,Branch,false
TXN-012168,ACC-065,MER-384,4676.28,2025-09-13T19:48:48Z,POS,false
TXN-012169,ACC-261,MER-415,1072.92,2025-04-27T22:18:46Z,POS,false
TXN-012170,ACC-402,MER-415,291.35,2026-04-11T06:46:03Z,POS,false
TXN-012171,ACC-523,MER-274,769.8,2026-04-23T15:20:51Z,Mobile App,false
TXN-012172,ACC-015,MER-110,3729.7,2025-03-18T01:38:46Z,Mobile App,false
TXN-012173,ACC-070,MER-445,3204.63,2025-01-21T02:17:22Z,Branch,false
TXN-012174,ACC-471,MER-047,1272.98,2025-05-05T16:49:06Z,POS,false
TXN-012175,ACC-112,MER-221,4628.5,2025-01-11T08:30:40Z,POS,false
TXN-012176,ACC-274,MER-180,1025.04,2026-01-24T06:06:06Z,POS,false
TXN-012177,ACC-077,MER-365,605.73,2025-04-06T13:05:14Z,ATM,false
TXN-012178,ACC-257,MER-182,3425.9,2025-03-29T06:30:59Z,POS,false
TXN-012179,ACC-086,MER-287,2208.56,2026-03-17T12:26:38Z,UPI,false
TXN-012180,ACC-010,MER-334,1118.93,2026-05-23T04:02:21Z,UPI,false
TXN-012181,ACC-583,MER-109,3591.35,2025-09-18T01:16:47Z,Branch,false
TXN-012182,ACC-154,MER-566,3580.33,2025-08-23T17:15:48Z,Mobile App,false
TXN-012183,ACC-535,MER-105,2119.54,2025-05-26T09:26:01Z,Branch,false
TXN-012184,ACC-118,MER-204,4276.09,2025-07-01T16:59:15Z,POS,false
TXN-012185,ACC-680,MER-122,2876.64,2026-06-05T20:40:59Z,ATM,false
TXN-012186,ACC-720,MER-588,1598.75,2026-04-06T10:02:02Z,POS,false
TXN-012187,ACC-313,MER-273,3626.56,2025-09-18T05:33:21Z,POS,false
TXN-012188,ACC-275,MER-396,1182.7,2026-03-07T03:11:26Z,ATM,false
TXN-012189,ACC-455,MER-022,50.19,2025-10-31T11:43:37Z,ATM,false
TXN-012190,ACC-440,MER-567,4192.02,2025-02-03T08:18:43Z,UPI,false
TXN-012191,ACC-798,MER-307,1486.38,2025-01-30T12:23:32Z,Branch,false
TXN-012192,ACC-505,MER-521,4190.58,2026-03-14T04:07:40Z,Branch,false
TXN-012193,ACC-701,MER-162,2603.57,2025-08-15T09:29:07Z,ATM,false
TXN-012194,ACC-238,MER-203,4136.6,2026-03-06T04:24:33Z,UPI,false
TXN-012195,ACC-534,MER-352,4100.07,2025-09-06T18:57:11Z,UPI,false
TXN-012196,ACC-525,MER-060,1534.89,2026-06-22T01:47:41Z,ATM,false
TXN-012197,ACC-365,MER-171,1773.34,2026-03-09T13:48:54Z,Mobile App,false
TXN-012198,ACC-254,MER-116,3923.01,2025-09-18T07:13:55Z,ATM,false
TXN-012199,ACC-067,MER-200,370.01,2025-04-11T18:44:41Z,Mobile App,false
TXN-012200,ACC-310,MER-519,1670.53,2025-09-21T02:16:03Z,Mobile App,false
TXN-012201,ACC-461,MER-274,1174.5,2025-02-19T09:47:42Z,UPI,false
TXN-012202,ACC-190,MER-421,645.38,2025-12-14T16:13:14Z,ATM,false
TXN-012203,ACC-108,MER-306,1817.56,2026-05-21T01:41:00Z,POS,false
TXN-012204,ACC-309,MER-191,1618.67,2025-11-26T13:27:37Z,Branch,false
TXN-012205,ACC-004,MER-121,2850.77,2025-07-24T15:02:00Z,Branch,false
TXN-012206,ACC-711,MER-106,604.75,2025-03-31T00:02:09Z,Mobile App,true
TXN-012207,ACC-497,MER-305,3334.59,2025-10-03T08:58:58Z,POS,false
TXN-012208,ACC-655,MER-559,4689.2,2026-05-16T23:24:57Z,POS,false
TXN-012209,ACC-043,MER-544,1806.61,2025-02-08T01:21:51Z,UPI,false
TXN-012210,ACC-019,MER-200,75.57,2025-09-27T07:18:42Z,POS,false
TXN-012211,ACC-490,MER-096,304.07,2026-02-22T05:47:52Z,Branch,false
TXN-012212,ACC-063,MER-254,3134.14,2025-03-28T04:09:55Z,Mobile App,false
TXN-012213,ACC-781,MER-600,1545.29,2026-06-23T07:46:20Z,Branch,false
TXN-012214,ACC-079,MER-046,306.12,2025-10-27T08:44:27Z,Branch,false
TXN-012215,ACC-010,MER-445,1049.75,2026-01-02T19:29:40Z,UPI,false
TXN-012216,ACC-537,MER-571,326.93,2025-07-31T23:16:57Z,POS,false
TXN-012217,ACC-439,MER-063,1972.09,2025-09-21T11:21:41Z,POS,false
TXN-012218,ACC-666,MER-582,4056.32,2025-07-26T19:21:42Z,ATM,false
TXN-012219,ACC-486,MER-322,3328.99,2025-03-21T00:28:52Z,Branch,false
TXN-012220,ACC-654,MER-107,1684.12,2026-06-13T10:03:53Z,Branch,false
TXN-012221,ACC-263,MER-286,3868.72,2025-10-24T03:00:35Z,ATM,false
TXN-012222,ACC-227,MER-016,4928.65,2025-01-05T23:14:04Z,Mobile App,false
TXN-012223,ACC-316,MER-360,3880.36,2025-02-03T13:12:00Z,UPI,false
TXN-012224,ACC-772,MER-163,1014.61,2026-04-26T14:46:06Z,Branch,true
TXN-012225,ACC-526,MER-548,4774.65,2026-03-02T13:51:09Z,ATM,false
TXN-012226,ACC-069,MER-090,1448.09,2026-06-20T04:04:43Z,UPI,false
TXN-012227,ACC-422,MER-508,2039.57,2025-07-26T01:49:14Z,POS,false
TXN-012228,ACC-068,MER-154,562.68,2025-02-21T21:26:04Z,Branch,false
TXN-012229,ACC-784,MER-053,1911.03,2026-05-01T22:10:10Z,Mobile App,false
TXN-012230,ACC-512,MER-556,4870.94,2025-11-17T13:03:04Z,Mobile App,false
TXN-012231,ACC-202,MER-155,73.37,2025-06-14T09:53:09Z,UPI,false
TXN-012232,ACC-023,MER-164,3120.17,2025-08-29T09:08:51Z,ATM,false
TXN-012233,ACC-361,MER-319,3501.51,2026-03-31T10:42:49Z,UPI,false
TXN-012234,ACC-105,MER-113,712.73,2026-04-04T13:37:12Z,Branch,false
TXN-012235,ACC-014,MER-088,933.38,2025-08-06T23:48:33Z,ATM,false
TXN-012236,ACC-720,MER-203,1983.79,2025-09-05T19:30:51Z,Branch,false
TXN-012237,ACC-502,MER-241,4923.52,2025-05-12T00:12:13Z,UPI,false
TXN-012238,ACC-126,MER-463,518.01,2025-05-26T00:24:30Z,Mobile App,false
TXN-012239,ACC-613,MER-332,4137.72,2025-01-02T09:53:31Z,UPI,false
TXN-012240,ACC-200,MER-287,1147.31,2026-02-01T13:46:14Z,UPI,false
TXN-012241,ACC-427,MER-587,528.6,2025-06-16T22:24:06Z,Mobile App,false
TXN-012242,ACC-402,MER-420,1861.37,2026-06-18T15:05:46Z,UPI,false
TXN-012243,ACC-204,MER-021,3637.7,2026-04-18T11:02:16Z,Mobile App,false
TXN-012244,ACC-254,MER-521,3370.08,2025-09-15T08:09:55Z,Branch,false
TXN-012245,ACC-461,MER-394,4425.17,2025-05-22T09:44:06Z,UPI,false
TXN-012246,ACC-134,MER-237,965.79,2025-07-29T19:58:12Z,ATM,false
TXN-012247,ACC-022,MER-258,2374.03,2026-01-12T21:59:04Z,ATM,false
TXN-012248,ACC-745,MER-012,1734.72,2025-05-30T23:41:31Z,UPI,false
TXN-012249,ACC-366,MER-292,3979.44,2025-03-28T02:45:05Z,Branch,false
TXN-012250,ACC-121,MER-092,396.57,2025-04-25T08:00:01Z,POS,false
TXN-012251,ACC-422,MER-093,4818.05,2025-05-15T15:16:56Z,ATM,false
TXN-012252,ACC-785,MER-138,3176.96,2025-11-21T21:53:17Z,ATM,false
TXN-012253,ACC-377,MER-092,4195.12,2025-04-21T19:57:32Z,Branch,false
TXN-012254,ACC-406,MER-005,1776.81,2025-01-09T16:02:56Z,UPI,false
TXN-012255,ACC-289,MER-530,1032.32,2025-07-26T14:23:38Z,POS,false
TXN-012256,ACC-420,MER-274,1077.45,2025-08-08T03:03:27Z,UPI,false
TXN-012257,ACC-515,MER-179,237.17,2026-01-04T11:26:45Z,Branch,false
TXN-012258,ACC-515,MER-077,4969.54,2026-01-25T06:01:05Z,UPI,false
TXN-012259,ACC-728,MER-001,4464.37,2025-05-20T09:56:52Z,ATM,false
TXN-012260,ACC-416,MER-579,1766.4,2026-04-18T04:18:25Z,Mobile App,false
TXN-012261,ACC-430,MER-174,3032.22,2025-04-21T16:41:31Z,Mobile App,false
TXN-012262,ACC-380,MER-178,4484.67,2025-01-30T00:48:30Z,Branch,false
TXN-012263,ACC-754,MER-346,4405.49,2025-03-21T07:53:45Z,ATM,false
TXN-012264,ACC-574,MER-511,1772.05,2026-06-01T03:14:33Z,POS,false
TXN-012265,ACC-519,MER-021,3252.35,2025-01-15T22:38:18Z,Mobile App,false
TXN-012266,ACC-202,MER-448,4000.88,2025-08-28T15:03:44Z,UPI,false
TXN-012267,ACC-302,MER-508,1294.47,2025-04-11T12:55:11Z,Mobile App,false
TXN-012268,ACC-284,MER-181,1683.15,2026-02-21T10:42:20Z,ATM,false
TXN-012269,ACC-465,MER-102,2799.43,2025-01-24T15:26:37Z,POS,false
TXN-012270,ACC-328,MER-470,3927.32,2025-05-12T16:02:50Z,UPI,false
TXN-012271,ACC-437,MER-161,1782.08,2025-08-19T18:27:54Z,Branch,false
TXN-012272,ACC-653,MER-020,2405.94,2026-01-01T00:26:35Z,Branch,false
TXN-012273,ACC-609,MER-373,3122.42,2025-02-05T12:25:03Z,POS,false
TXN-012274,ACC-275,MER-228,3848.12,2026-04-19T21:20:29Z,Branch,false
TXN-012275,ACC-308,MER-058,1966.22,2026-05-17T01:30:07Z,UPI,false
TXN-012276,ACC-370,MER-052,2398.59,2025-02-02T12:58:50Z,UPI,true
TXN-012277,ACC-456,MER-294,309.53,2025-07-06T01:09:05Z,UPI,false
TXN-012278,ACC-500,MER-223,1633.45,2025-01-20T02:51:48Z,UPI,false
TXN-012279,ACC-008,MER-595,1001.59,2025-03-11T12:37:24Z,UPI,false
TXN-012280,ACC-428,MER-526,4212.56,2026-02-11T16:18:15Z,POS,false
TXN-012281,ACC-590,MER-068,4335.16,2026-04-26T17:30:00Z,ATM,false
TXN-012282,ACC-403,MER-386,4805.84,2025-06-29T18:10:07Z,UPI,false
TXN-012283,ACC-069,MER-561,2873.7,2025-04-02T08:16:30Z,UPI,false
TXN-012284,ACC-717,MER-001,4441.53,2025-05-05T12:49:54Z,Mobile App,false
TXN-012285,ACC-532,MER-364,620.71,2025-02-19T17:42:14Z,UPI,false
TXN-012286,ACC-502,MER-210,1389.02,2025-11-01T20:36:40Z,Mobile App,false
TXN-012287,ACC-463,MER-091,2274.07,2025-08-31T22:55:38Z,POS,false
TXN-012288,ACC-375,MER-019,2423.28,2025-10-10T02:26:14Z,Branch,false
TXN-012289,ACC-516,MER-438,2743.56,2026-01-16T14:47:38Z,Branch,false
TXN-012290,ACC-715,MER-587,267.61,2025-03-09T06:57:47Z,ATM,false
TXN-012291,ACC-574,MER-546,1815.06,2026-02-25T04:32:08Z,Branch,false
TXN-012292,ACC-074,MER-593,4430.14,2025-07-14T03:30:39Z,UPI,false
TXN-012293,ACC-192,MER-066,588.91,2025-09-10T18:31:20Z,UPI,false
TXN-012294,ACC-301,MER-399,1882.63,2025-07-20T19:16:47Z,Branch,false
TXN-012295,ACC-593,MER-468,3346.45,2026-02-01T01:40:53Z,UPI,false
TXN-012296,ACC-142,MER-401,2980.02,2025-06-25T13:12:03Z,ATM,false
TXN-012297,ACC-750,MER-383,4772.29,2025-10-03T21:21:59Z,POS,false
TXN-012298,ACC-647,MER-060,3160.34,2025-08-14T14:11:24Z,POS,false
TXN-012299,ACC-238,MER-029,1546.58,2025-08-10T12:14:05Z,ATM,false
TXN-012300,ACC-088,MER-429,3739.34,2026-03-10T16:10:27Z,UPI,false
TXN-012301,ACC-601,MER-261,123.22,2025-07-22T20:37:16Z,Mobile App,false
TXN-012302,ACC-143,MER-593,2705.44,2026-01-29T02:27:05Z,Branch,false
TXN-012303,ACC-572,MER-224,1061.87,2025-04-06T01:58:51Z,Mobile App,false
TXN-012304,ACC-024,MER-231,3353.92,2026-01-30T18:23:01Z,UPI,false
TXN-012305,ACC-273,MER-488,648.52,2025-09-15T18:05:58Z,POS,false
TXN-012306,ACC-103,MER-329,3323.79,2026-02-16T00:10:10Z,ATM,false
TXN-012307,ACC-418,MER-146,1069.95,2026-02-21T03:05:46Z,Mobile App,false
TXN-012308,ACC-786,MER-474,707.62,2026-01-09T19:20:44Z,Branch,false
TXN-012309,ACC-091,MER-129,1381.79,2025-08-28T19:13:52Z,POS,false
TXN-012310,ACC-078,MER-341,1971.06,2026-05-19T18:28:36Z,Mobile App,false
TXN-012311,ACC-483,MER-159,2420.24,2026-03-18T21:35:14Z,UPI,false
TXN-012312,ACC-651,MER-583,1469.78,2025-08-05T00:39:16Z,Mobile App,false
TXN-012313,ACC-773,MER-124,3566.66,2026-02-09T23:52:27Z,UPI,false
TXN-012314,ACC-179,MER-395,2121.15,2026-03-24T11:44:00Z,ATM,false
TXN-012315,ACC-774,MER-391,2249.75,2026-05-24T10:41:54Z,Branch,false
TXN-012316,ACC-377,MER-420,4966.56,2025-05-09T01:48:22Z,ATM,false
TXN-012317,ACC-597,MER-351,3777.79,2026-01-17T04:44:45Z,Mobile App,false
TXN-012318,ACC-229,MER-306,2952.81,2025-09-27T05:45:17Z,POS,false
TXN-012319,ACC-218,MER-277,588.45,2026-01-09T03:08:09Z,UPI,false
TXN-012320,ACC-706,MER-535,2458.44,2026-04-19T02:17:07Z,ATM,false
TXN-012321,ACC-429,MER-566,3834.3,2026-04-11T21:25:37Z,POS,false
TXN-012322,ACC-192,MER-046,2930.32,2025-10-20T05:18:51Z,ATM,false
TXN-012323,ACC-292,MER-504,2224.76,2025-09-27T09:29:39Z,POS,false
TXN-012324,ACC-774,MER-440,4374.45,2025-06-19T05:56:31Z,POS,false
TXN-012325,ACC-697,MER-305,4666.63,2025-01-29T01:58:32Z,Mobile App,false
TXN-012326,ACC-182,MER-567,142.22,2025-02-21T12:18:57Z,POS,false
TXN-012327,ACC-206,MER-590,1293.18,2025-02-11T23:08:50Z,Branch,false
TXN-012328,ACC-265,MER-514,284.56,2026-04-13T06:49:26Z,Branch,false
TXN-012329,ACC-170,MER-059,1736.27,2025-05-13T18:12:35Z,Branch,false
TXN-012330,ACC-081,MER-142,3744.28,2025-01-15T08:02:41Z,Branch,false
TXN-012331,ACC-381,MER-037,3270.4,2025-10-28T13:36:04Z,Branch,false
TXN-012332,ACC-005,MER-526,1180.82,2026-02-09T10:21:26Z,UPI,false
TXN-012333,ACC-726,MER-540,47.15,2025-12-24T02:50:08Z,ATM,false
TXN-012334,ACC-794,MER-204,2648.05,2026-01-11T04:03:44Z,UPI,false
TXN-012335,ACC-704,MER-082,3426.14,2025-04-28T04:38:49Z,ATM,false
TXN-012336,ACC-347,MER-187,2793.13,2025-10-04T07:26:46Z,Mobile App,false
TXN-012337,ACC-195,MER-444,2980.5,2026-01-28T21:45:37Z,Branch,false
TXN-012338,ACC-101,MER-026,118.52,2026-03-26T02:15:58Z,Branch,false
TXN-012339,ACC-464,MER-017,1345.94,2025-08-15T14:58:09Z,POS,false
TXN-012340,ACC-793,MER-380,316.91,2026-02-03T08:37:01Z,UPI,false
TXN-012341,ACC-773,MER-249,892.74,2026-04-19T10:19:55Z,Branch,false
TXN-012342,ACC-696,MER-118,203.65,2025-07-26T03:44:56Z,UPI,false
TXN-012343,ACC-559,MER-080,579.26,2025-01-11T18:21:15Z,UPI,false
TXN-012344,ACC-573,MER-093,2048.03,2025-01-08T02:09:17Z,UPI,false
TXN-012345,ACC-584,MER-564,4869.19,2026-04-14T07:58:47Z,Mobile App,false
TXN-012346,ACC-733,MER-121,777.45,2026-01-11T11:13:50Z,Mobile App,false
TXN-012347,ACC-273,MER-244,2759.27,2025-01-26T01:47:17Z,Mobile App,false
TXN-012348,ACC-093,MER-348,4078.81,2026-06-17T18:31:28Z,ATM,false
TXN-012349,ACC-202,MER-349,3063.58,2026-03-30T05:16:46Z,Mobile App,false
